words,sentiment_coeff
drive_forward,36.17878283732656
strongest_annual,29.301542643269627
terrible_tragedy,35.222437723037125
th_parkash,15.759065203735934
bahadur_ji,24.060119914066856
overnight,33.45059991131595
over_k,35.762109843951734
most_difficult,44.52516470886059
avoided,42.134384598524704
all_levels,41.83135432757954
trusts,44.20792521912882
soundtrack,37.572344380241425
totally,43.873016384176445
passed_away,34.15429393947611
appear,38.59021663307725
was_decided,23.664752953432632
fantastic_achievement,40.86582576184154
saga,31.10440412405222
depression,45.739305961524074
everyone_celebrating,37.309477357223386
a_joyful,40.41897047118106
on_wednesday,35.87259261870011
i_welcomed,46.48300628349668
blue_economy,42.96428899562457
lives_within,19.319799805084212
ldp_authorization,30.742524450289935
mizoram,32.9180505164553
infection_measures,27.965287708738792
mention,45.928437569934374
in_pittsburgh,43.31694261239814
threatened,43.83119745330253
collecting,32.51616180080163
lockdown,46.59065697521157
election_results,43.003287863396714
sovereign,46.02284197149782
these_steps,39.19492323540686
revolutionary,43.124665220394974
rowing,43.817397686669885
congressional,31.353345888766995
street_speech,25.49074094304105
humanism,37.669148076244774
expressing,37.09486575518788
bbc,46.16940186448272
debt_limit,36.55229176739425
focuses_on,23.055821891684943
indian_cricket,41.56150990999485
new_coronal,40.99523228613269
clothes,34.66520948866074
india_stands,26.983267986397696
consolidated,44.55718789638838
national_unity,44.25850970501094
generational,36.85008483528077
optimistic,50.19359953980429
rooting_for,39.91219797556908
coping,45.38090037942307
ninth,43.09403229647101
bus,43.443765509203224
harsh,41.08487478771334
coming_generations,41.88240183871024
german_chancellor,34.28838561112331
india_campaign,33.710775782732995
actual,43.86327788819569
enabling,46.4954402488419
disappointing,44.91209369109991
their_relatives,42.80149024028506
haldia,40.02483722801971
she_told,44.23619399631028
prompt,40.20409661152529
penned_by,26.215922404700507
gobind_singh,17.877816653700613
pointing,43.69082031636607
uk_stands,34.30320380241085
audio,47.785826105707216
prince,36.0565984819802
an_irreparable,15.115022516952749
reflected_in,44.290288260128904
north_korea,44.49622846863497
united_arab,30.720630104511947
artificial_intelligence,44.11059842525272
many_thousands,46.41544487173488
economist,39.008392413886234
tech_industry,34.64145551944366
pfizer_covid,29.153376788147348
lock,43.8283793981124
contributes,44.54774094947778
civil_war,36.661585492347264
tony,41.46696203943503
superannuation,41.87557115278046
drew,44.90879574817488
guides,43.84422725600215
rome,39.49449359320148
chancellor_angela,32.927485649957866
tweets,9.790440218837304
airports,42.95739411678706
heroism,41.25182775189706
kibbutz,38.39200000543509
feels,46.26720129997584
dimensions,46.30120943562585
bomb,44.478901680489614
arab_society,36.93228223834961
lower_prices,36.75366217262949
obama,42.07151119426262
it_seems,36.357986749158364
bold_action,37.82734952080892
master,45.285500187549054
imposing,43.18127442452678
concentration,44.16305762294797
world_champions,43.21918219096897
haryana,41.04185613065632
explosion,34.19395005811372
available_resources,43.039801961597874
dismissal,44.04737302066639
chatting_with,36.61413679592882
joins,38.63555152613734
road_ahead,21.188064876841242
bless_him,18.757586955263758
those_injured,33.789168395103076
aatmanirbharbharatkabudget,47.48654141210553
occur,43.51181863926047
gandhinagar,48.59217779355845
terrible_news,43.370476075562095
newspaper,41.99053449659538
covid_related,38.56819690519737
russian,44.89152948389043
i’m_glad,38.70162426431689
farewell,43.344496640153466
will_refer,36.25146221050845
employ_more,29.356152453816634
dropping,43.80068057056059
illness,30.099805569393244
his_pioneering,20.269199478215647
raw_kissy,18.112591278213742
scary,42.99713495439014
support_message】,10.104487004906566
killers,38.2336933761018
president_elect,38.653919610977916
auspol_read,43.33122253649588
miracle,27.874716609277588
extreme_poverty,44.9297421086386
interviewer,43.68482545405783
shadow,35.00715888008112
ice_cream,45.53645754659246
throwing,35.528656025974016
scale_new,29.27170794518909
confirm_that,36.32956588376926
average_auspol,25.59874471381464
instead,45.97436632734691
defence_sector,44.0157651909462
grandmother,44.9309474896393
louisiana,33.261947074332056
partisan_issue,35.76299833224741
boris,51.351945256857945
wheels,47.33587379129658
primary_school,41.548399963352495
aung_san,29.397691817504587
armed,39.4480964478828
shows_us,40.52996861616427
combat_climate,41.02990978058238
offshore,44.60261323853396
has_allowed,42.44516789294566
vs,37.827296965733886
organizing,44.301220886013205
lights,45.85311223206332
schools_across,30.1588463401803
bs_day,15.040616461688957
improvements,42.27921438756519
better_prepared,42.31240763353506
icymi_you,25.195213447469843
four_decades,44.51491760387365
preparing_for,42.07861665159213
globe,37.85988179308972
painting,41.75525718151518
apartment,41.59092547169239
these_values,39.851472593566996
bbcqt,24.480283426040423
australian_workers,35.44998889836649
these_bills,42.069429327761675
new_technologies,37.944988541168215
massacre,40.60343164144764
baseball,36.486152935863885
scholar,29.015993466296166
tax_refunds,30.143798614713944
councils,44.62900754298105
trillion_yen,44.1002685424153
liberal_national,37.42122294462165
reporting,29.76388508017295
modern_infrastructure,45.48635854354568
trend,45.43785015007685
jointly,44.5981914857142
sant,26.813636024133583
johannes_thingnes,20.655031186170916
misinformation,39.92478729537145
apartments,37.526562528592486
big_goal,37.38760152712206
sharp,42.81714977694552
moon,46.72871811605539
kashrut,40.56362831459941
spread_awareness,45.09405766948203
leveraging,40.59911477191654
who’ve,43.91492985923079
wish_everyone,44.05874206099612
student_support,4.88321824594596
countless_lives,45.93316420973774
hitting,35.631394761852924
elaborated_on,41.3133143038712
involvement,40.63206803699936
variety,45.18945601140285
animals,41.49522669852508
biathlon,30.22959276198062
marte_olsbu,26.132372561951186
recycling,43.99617066009202
dads,26.563523236184327
assuming,31.02615212482897
dealt_with,45.99582870116662
more_egalitarian,46.75304494574756
wild,42.73398435490672
told_how,44.07050166833904
anonymous,38.03201597294889
help_hundreds,42.22177847123722
remain_attentive,44.49399328706453
asymmetric,41.30322115865279
extremadura,45.390642383479204
contagion,36.0948759274216
arrested,44.02351064710502
participated,41.242026602277384
adaptation,42.84947935383307
being_taken,46.2673343069996
dday,36.57007391091033
involving,44.032799662858594
associations,41.70251000319654
muslim_community,41.30400061904533
combatting,38.512672564135755
scientist,36.23765679056037
julia,38.19713849019093
awaiting,46.48268406860703
transfers,36.72076786821595
maximize,49.92196307022769
tax_rate,33.065352260780806
income_tax,35.3201629333302
favorable,52.18391453231846
exchanges,42.9534165669957
aerospace_sector,41.89566945060823
gender_perspective,44.002617806527844
ahoradocambio,39.70695515530757
india’s_vaccination,48.62331247231882
centenary,37.62124796390829
we’re_creating,32.35572103222142
growing_number,38.17990836487878
disappearance,38.77127245908913
comrades,43.32402056664483
egypt,43.531825188689595
beaches,38.618994563585325
intensify,45.79635954016945
xunta,34.77966931910913
upon,44.92210078381911
marginalised,44.15040976517577
nanaji_deshmukh,32.36953839522667
public_welfare,33.342907061232076
an_indelible,30.945609206064344
affecting,49.248360080694304
been_given,43.41831101664347
knows,42.62178444713294
my_hug,43.37639432675055
they_fought,30.225071510058427
exchanges_with,47.41680371042258
traders,40.23684055533168
allowance,14.494972665408755
closes,42.45524227581754
european_recovery,37.58937320961136
ourselves_now,34.235848947582824
policy_statement,40.70437912980608
swift,45.07850906507311
reopened,44.22311240608961
resolved,44.18128121695502
challenges_ahead,43.62871760407444
apply_sovereignty,32.90200323111215
suppose,44.869843422552876
españa_can,42.10986968783264
square,41.72194525581988
pedro,45.26600259873223
volunteering,43.87983034982253
intense,39.462763783224425
racist,43.75847053523734
bears,36.144443710071805
not_understand,40.63084369379443
just_announced,45.71591148898629
revitalize,42.00250533947135
we’ve_reached,35.66187465410997
fp,39.819724616277945
corona_period,43.21734248891584
prefer,39.42205742978797
negotiating,44.12073147055512
general_interest,45.60598221051134
exemption,43.23359661848957
senators,36.805468732277
multinationals,44.44342962835615
indicators,45.09682848618475
rebuild_better,40.76432718085471
fixation,44.80975433865749
my_mind,47.97883077119894
co_operation,41.66213761992997
goodness,46.639657417158105
uniting,44.133716526836075
dragged,41.10561001720883
champs,51.942122967128135
vigorous,44.25068804898094
cowardice,42.09514034680917
belongs,42.27370581090643
plural,39.10713436701025
worldenvironmentday,45.13500952622447
are_willing,41.21108045482603
murdered_woman,34.80223121934973
next_generations,47.325658967449385
aragon,48.97419051362648
ruling,46.15030407436575
directors,42.78044606717301
🥈,38.64621965806636
down_payment,29.32878120608216
axes,38.37321546593025
scare,46.03979153047163
transgender,37.80327564725405
new_records,44.495820660618556
hartlepool,26.247535123885285
manufacturing_facility,44.428477068705476
procenderation,46.14117281633018
goddess,27.5255279951266
i’m_sitting,41.29704228530978
secure_australia’s,29.049435993571024
jean,46.969666324421034
global_action,46.10126787195369
resettled,46.34607309898351
today_confirms,42.897470712990646
health_authority,38.3540672261085
comeback_from,37.43801956313816
jab_when,35.42103565494668
nantes,45.37343553063451
will_allocate,39.30636866448671
medical_infrastructure,44.88585297416519
click_here,34.206839920088946
i’ve_announced,35.187730962825285
global_britain,41.80546793333081
gentlemen,49.20216899543969
interviewed_by,45.86711938648534
henry,46.66008678301092
bat_yam,43.27126518983404
full_equality,41.51079610439465
employee,46.981944978752246
manifests,42.2063695813633
occurs,46.619471639243265
briefing,29.744914261239202
jal_jeevan,33.72892974156951
transformed,41.909004530673705
hungry,43.18627480025494
governs,44.991078719164946
cut_emissions,36.79547519772801
returning_from,40.45588475730191
vaccination_site,44.598617972445304
ill,41.675636344087536
upadhyaya,27.29251027476835
pandit_deendayal,30.55779135167749
dedicate,38.48261572380303
rendered,41.48857242452536
holistic,41.19853919964516
effectively,38.58210500366527
had_already,43.47224950117594
noble_ideals,38.68904350481012
tested,38.98535084354129
visionary,29.739562927012173
premium,41.84298344292084
situation_surrounding,36.823903416253025
best_practices,46.60628727466251
different_parts,43.56088932463287
rabbi_rafi,37.23422530284924
gave_her,35.092501516652646
dimension,43.263636132185056
magnitude,45.98197800085982
new_momentum,43.581695731440774
handled,38.49219794612345
indian_railways,44.929343524367205
reconcile,42.446294326412904
per_week,25.11981975693984
compensate,34.38803833857373
act_into,40.17784889813746
goobsgo,44.18620443646551
gohabsgo_stanleycup,42.725092472401855
ambedkar,27.087600777200603
babasaheb,35.27384207175134
mate,47.9966552449572
atal_ji,37.25097272069463
communicate_with,23.153241149190315
knesset_plenum,45.21557960126909
ela,45.40626744652672
i_convened,40.028449424706984
rural_india,42.385010255846815
we’re_launching,42.53620854375094
backs,14.739565270294865
raises,40.72396632160029
since_may,41.99240039371567
tribe,39.4371324475645
aftermath,47.43177257739067
living_show,40.41935356425006
entitled,42.93211769058564
outdoors,28.597329502762616
their_blessings,36.48890446881956
flows,42.115969020256856
navaratri,28.871376618334434
major_general,40.72855059045722
positively,44.27002207343481
cleanliness,44.15483597683242
text,46.05917851861343
imperative,41.27817084566008
in_corah,41.91623349911168
humble_tribute,19.014206024684906
flourish,45.921177647435755
our_kiwi,29.506992034118383
constitute,46.09823497188663
worrying,48.515923211606534
grassroots_level,41.45203098452282
past_six,45.23027387329433
drivers,40.95762470616756
spainavanza,40.91517405533214
last_six,44.8331707683969
classes,39.880021372668985
infra,37.46016833288077
unstoppable,45.58706006844531
resilient_indo,22.319259805023044
coast,48.84600379768018
act_quickly,43.15422638033671
channels,42.105616939670796
announces,43.5656934051519
immersed_in,42.54604932781358
le,31.524466763193978
squad,27.181924882415622
human_being,43.20324222206627
lucknow,45.74811117837265
social_emergency,40.65382724615685
effectiveness,43.40783309586346
recognised,42.42084318950738
criminal,48.04301888581309
embody,42.46452308298269
hosted,44.2376614663835
accountable,37.813774058814886
home_insulation,41.13392773060775
current_covid,27.701375422673745
magic,45.56423638665275
extraordinary_contribution,44.12052101336015
canadian_workers,39.12960362910227
first_property,20.149284138335
removing,24.975728250603638
dollars,34.97412218187507
savings_account,11.766251147416082
owning_a,35.03930955594524
have_moved,44.48323009161988
islanders,35.323918033484176
teamgb_tokyo,32.446606229898386
teach_us,45.55371319554068
into_action,46.113552797031616
wear_masks,41.76999969015815
ram,38.81081075285529
sustain,45.29713159251133
clinic,29.46668721607174
follow_social,36.46348509538579
ignore,43.55906210675482
certainly_not,40.4466916890432
rising_number,32.21157568273753
we’re_moving,27.621637359150245
make_decisions,43.00343101706743
bosnia,34.72727127527164
carmen,46.79080767065667
they’ve,41.88729903228816
import,46.57931775622904
pick,44.66322115129708
mary,37.95881494504094
digital_green,35.15057264786665
green_digital,43.292723006820495
multiculturalism,45.39630076992111
my_eyes,43.319556366837254
quick_update,48.45410256689602
financial_support,43.69084647376739
formulate,43.301527700271166
tokyo_games,34.835075205289876
global_issues,36.12777320113066
provide_assistance,35.838809930100574
soil,37.68772640390757
fully_vaccinate,34.50793637302436
urns,42.38387956737063
he_brings,31.588691922504104
canadian_children,37.5164822067006
troubles,46.15777078440371
child_benefit,34.41808775532908
indults,38.70429903108022
has_grown,48.383921561494425
local_businesses,41.0915738216034
daycares_at,33.62589632939928
pp_has,41.419305259572845
hanging,41.540870765004215
youngest,36.114773927584366
killer,37.18807734248285
we’ve_seen,43.64804001426603
more_equitable,40.8086954012195
we_banned,31.775597843094527
green_light,46.50822640185201
real_estate,43.70394003156488
pursuing,44.58457926451853
parks,41.62539738647074
dairy,49.89776629614893
gun_laws,35.07912497067728
adumim,40.19492676165941
courts,44.37276914389093
past_months,34.39764595328818
corona_tests,48.86302824644282
walking,43.38755158425065
sending_my,30.976415197108985
artist,40.383604894072015
young_canadians,38.23729481478797
evidence_based,42.41073413249071
problematic,42.27149097599642
bike,43.61802501482173
diagnostic,44.440806615325016
in_brampton,38.37850311654452
mean_more,37.6823617479688
point_plan,40.40621968604127
canada_emergency,28.846824525078393
quality_child,25.035869130767555
generalitat,39.23501702495714
scholarship,37.58809593085113
climbing,47.76891633809051
abortion,36.07233943500991
absorbed,32.91312104180388
road_map,46.76345069152735
that’s_exactly,27.35896214233418
sure_you,43.97424987056349
cut_pollution,37.41198689199602
balearic_islands,47.534986203871924
congratulated_him,41.151865973508876
every_student,37.74134936292137
educational_community,44.295669294564775
machismo,40.22182064991421
economic_reactivation,38.255476015717534
needy,40.614126664588944
don’t_get,39.60456841583847
convince,39.93279436388312
long_lasting,36.69858059140292
pictures,41.63338020579513
count_on,44.1321473482049
adhesive,39.27481881496554
mom,46.98600950341111
we’ve_announced,36.808949114980216
boom,40.29509141772681
violation,43.06273864003205
corona_carriers,38.839878072155095
mirror,46.044359333467376
exposure,42.93646720007154
a_testament,39.909238187221185
computer,39.25385534715591
emergence,47.13004409366345
novelist,38.98280366087094
couldn’t_be,43.96106926160987
an_unforgettable,41.76289269586865
publication,37.10073599410983
movements,8.66144069778363
tokyo_paralympics,33.72516499743708
new_brunswick,40.04387910598356
denounce,41.880316848005464
rockets,32.4859112770208
josé,48.88284576564735
ease_some,21.813793479411718
we’re_focused,44.26259822793703
tests_per,43.31695091237556
caution,46.11970239444893
eta,40.72652223010626
accessibility,41.794351257393
incentive,43.49941161414879
societal,39.41291852535506
flash,46.24890872823148
pizza,41.46685277371716
stretch,47.96695296243285
issues_such,41.57806412142591
appealing,39.521145565646954
anthony,39.21663805579092
avraham,38.9150150650331
arranged,39.18383654376245
national_strategy,49.417625038773316
government_headed,41.15612945681036
governed,43.67708237874621
recovered,41.40822556490347
extermination,40.53767661352486
change_things,40.826851785409886
fundeducation,38.41530471629678
i_admire,43.46791839047279
element,43.68388674213012
caribbean,27.400102485630732
vvid_vaccine,29.149871369796685
unlock,43.54028873128225
votapsc,38.809941200481425
brief,45.89124502964269
exploited,37.292908225122225
hair,35.776115743198034
sahel,46.86356351646295
next_stage,38.799820268639095
madam,42.38770410678409
gifts,41.89141940219601
footprint,46.17681701895064
soul_machines,37.30182921210866
drives,46.19315242199061
he_wanted,42.75354635197858
less_time,34.03894221298336
undertaken,43.002821339531714
senegal,45.07124647783517
represented,48.76940305237313
wearing_masks,34.346582049599064
physics,44.71862769885111
digital_transition,44.46174769686582
believer,40.41229159221393
ve,46.05306244937114
participate,44.37137909256427
yeruham,42.72396234135338
condemnation,47.44820891033267
society_where,35.74094519261804
angel_gabilondo,37.85456871094604
thankyounhs,47.31736728221661
maría,42.335177517187525
netanyahu_ganz,48.34838462694758
equipecanada,37.59635905309049
sense_embrace,40.00132959501618
stop_fighting,42.394872058443426
test_system,43.29712317818427
pipe,43.73318983679666
nextgenerationeu,38.79775694171205
when_called,31.263579502811698
i’m_thinking,35.71458226734656
renters,36.647970290512305
load,41.04088263329039
offer_any,35.43602208263637
any_type,34.27166205238217
being_among,33.15023072455958
taught,47.31016019858538
italian,40.271264975255924
in_tarragona,39.31970521698104
murdered_by,40.28763452744752
promote_social,41.09781740414401
joan,43.43303473789083
leisure,34.76569912760933
hundred_years,49.777098208073525
surprised,45.006190134177594
brave_women,42.45150044500013
boxing,29.84437397375117
depending_on,41.28183798367624
worse,41.879292233779964
definitely,50.809244228607334
nation’s,47.496020346280815
vast,36.44695837731376
temples,39.62061836760597
brave_men,40.44219117078359
helpful,44.18673151390268
discovered,44.487773956216515
apart_from,34.33544982073664
penalty,29.608468418171093
appropriate,49.315544168523
pubs,31.884466638821998
telling,47.43122246967741
motivating,31.36300313760233
general_mobilization,40.54607020217124
these_projects,43.728573980034795
regev,33.13083893845672
pradesh,26.80781931148555
centuries_old,32.26459518568388
constraints,48.0194263798147
admiration,37.713145769719915
engage,45.2081116911415
organisations,41.88235723639113
extract,40.6578944813406
insurance_scheme,37.38573425720937
devastating_bushfires,46.757092696703786
envelope,43.357052737145835
most_effective,43.4882971984873
continuous_effort,40.91574417655023
inspection,39.955707946251145
from_chaos,41.45435093920946
plays_a,48.610557274539
crumbling_infrastructure,18.582931593402492
charges,43.377730927060554
expressed_condolences,16.169707758081145
greater_still,13.313802745858755
restoring,43.58063268579634
pre,43.40727601662609
holy_festival,43.62023968071344
kitchen,43.7304790115562
firmness,46.176357808690135
islamic,42.19438618027418
i’m_urging,29.026326290038618
each_employee,19.55595978445259
alpes,47.11720123828382
deeply_shocked,36.42049220272948
i’m_hosting,38.70752788652043
rangers,33.40960724821911
terrible_attacks,30.438738254017306
adult_americans,32.444468609472246
worry,48.43022380301241
default_ben,32.50320431464645
aligarh,41.878456737900784
commitment_held,46.67227026999056
india’s_rich,37.83492177438536
exceptional_mobilization,43.56274228361651
warm_wishes,36.95521364520452
reaffirmed,42.870259687607046
further_develop,27.1349839476223
last_three,24.475381636072417
development_agenda,35.9813610230378
earthday,42.74371127135851
resolutions,46.57178467858893
repression,41.05703754924308
insulin,38.58458754220964
produce_jobs,25.600437824780915
further_deepening,29.1534522690537
shipment,33.291485510854365
my_twitter,30.72731799898868
structure,44.64643873839244
garu,35.796083081010906
files,46.54781452284162
an_exemplary,41.200639748042704
decrease,46.77412517451543
these_folks,39.66152245628354
contract,17.2775170018154
month_ago,47.75781654164088
equality_between,40.649597163208036
cry,47.33047599694413
extra_£,23.121704237624822
employment_opportunities,44.78552903571753
emotions,24.200117006360294
connections,43.41697482818517
coup,40.30725028363694
builds_on,39.97167175376174
stephen,49.21658741289638
classrooms,39.69591577195013
have_witnessed,44.29066008405738
mata,35.043848249396746
sardar,47.304163412876775
these_results,44.447339657556604
even_faster,45.054112631655094
gandhi_ji,18.07419581630495
reindustrialization,41.667245919052064
coronavirus_outbreak,32.035264072535334
attenborough,25.996926153117432
links_that,34.56456151066795
his_punya,31.484224718533113
protect_ontarians,34.24305281603391
booster,40.62769235250528
preservation,46.166089906742535
thailand,42.007278262357325
indian_sports,39.443642868476246
constitutional_council,52.83082670483431
child_poverty,43.01804420967226
we’ve_worked,34.257766260673186
paradise,45.68453212016418
ceremonies,43.01889730665952
cadets,40.25265573297345
this_week’s,41.05246814486193
lunch,14.675738867652377
jallianwala_bagh,31.175521307838835
gurion_airport,33.034439057601745
please_follow,38.82254893429792
husband,34.18716951370622
anzacday,30.773190130451898
sanitary_situation,33.39937701350878
imagination,30.871258077215398
mountain,46.3433581290295
motivate_millions,32.82517340998311
aside,36.713418519123735
systemic_racism,38.543108430299085
collects,44.49402465449444
catching_up,33.750793669143924
conservation,38.681887809925776
wood,47.574461661420315
across_generations,25.192487636819557
budget_delivers,41.21052154838481
surveillance,46.2529691705406
stupendous_performance,27.846029054728504
from_china,39.896291148657696
allocated,38.7751426181713
which_includes,34.83974815108764
projection,41.387064584688375
reduce_gun,35.38361031209827
servicemen,34.58410356615418
emissions_reduction,38.05928738298364
reminds_us,45.62120787710184
hear_her,35.25392542130571
charities,40.71343245448763
australian_defence,38.86516932535006
tithi,32.49844359544259
injections,47.73617452954115
daily_basis,47.897913646180726
eager,40.86074200996002
bharati,41.32848084211111
my_trip,44.86034880238626
caregiving,23.393411692374908
update_following,19.882958637501147
lib,38.06983473563492
ballot_box,23.560976505098118
giving_an,32.37868459275891
franco,39.99030571727104
very_productive,45.81001448448675
get_involved,44.14921794794341
vulnerability,39.54505077976437
chatting,47.562665568032216
most_fragile,38.35404516738724
enter_israel,38.379912764685876
india’s_freedom,30.963233448101125
crowded,39.22761002659555
happy_mothersday,35.65095731060062
inclusive_society,35.11013227532855
crops,36.349223327077254
profound,38.27332828754815
never_happens,44.61057406531274
seeks,39.07776417863862
backed,41.37061223739652
juneteenth,45.488440700320005
collectively,42.52818714202727
acharya,39.73787540359113
growing_faster,39.219804047646306
formula,48.87760240513069
mount,42.06584605901562
also_reviewed,40.990062943231194
glitter,34.88582960330367
rs,41.856802717553784
he_led,35.769834809675956
founders,39.95945201906273
th_jayanti,30.460179077945394
vic,38.482526345084814
handling,40.28975461282587
ignored,43.773943160606365
spiritual,33.628306545781356
learnt,45.83320794136148
ladakh,29.20854098912354
concerning,42.735200269674266
relative,43.93059011022813
mess,41.16723347934749
pradhan_mantri,29.332840696640773
sale,49.08422186437711
taking_off,43.534539654011375
un_security,39.144002013208656
within_days,42.29031970947424
brand,45.27902433513086
in_brisbane,48.1057801436866
israel_shabbat,27.949707426248334
stupid,44.71958938464602
s_announcement,43.84396617889191
favorite,43.3292591030537
forseland,50.19254068665508
international_arena,46.4937522011125
i’m_delivering,29.199435131565462
that_deals,32.020235619316026
looks,46.694818005363615
ali,40.102975059250475
gush_etzion,37.934368263060406
shoot,41.598461981658225
lending,43.08488043670302
everyone’s,31.615644367872687
lands,45.14921945019536
business_owner,43.45303632814501
formally,48.46279980010887
dreamers,33.6740817980315
extending,39.948787684437605
pregnant_women,45.220494510489
expects,24.466848579556498
chronic,46.93486797070589
online_or,32.176925035552884
indian_diaspora,45.04212872342438
ideals_continue,30.17247985321707
daily_lives,46.6026003453269
heavy_rains,34.72208029843547
for_granted,35.48022166290665
human_resources,48.39330407600593
this_atrocity,37.621688992393835
thoroughly,32.8838067822358
dawn,43.5710538515042
stack,40.96556788304045
visitors,43.40636529765001
living_within,30.042766666972405
demonstrates,45.24603037009454
chaired_by,42.16556083110311
brigade,44.02049850649003
virtually_with,44.33352708654966
bodies,43.365679335575344
we’re_having,25.27111807792549
incredibly_exciting,41.30181098882967
notre_dame,41.6577656235721
➖_million,28.364253851797933
heritage_month,43.948813826750765
joint_statement,51.64673217417327
taxpayers,38.47284063176851
record_breaking,37.57111814011133
▶,8.930219837761525
ji’s,37.08355133804618
sentences,12.391439490275546
unpublished,46.48654290314413
jeunesolution,47.03183001676389
lively,45.493253018244616
my_pledge,46.3679747979222
a_minority,35.02359733796034
paid_tributes,37.93762638977616
sur,45.37585632988593
space_sector,46.53232346146745
stay_tuned,36.343730684311836
generals,42.965648659442735
covidsafe,37.89403908957179
programming,44.443327962506046
lucky,41.00402512402722
muhammad,44.403877004270285
pcr,44.536794030010775
india’s_reform,31.886250542666957
has_delivered,42.49299110147694
vaccination_numbers,44.70058765276448
makoto_kihara,36.23153138842205
ecosystems,39.6964117422489
bet_against,28.35565029638789
wanting,46.78048410137966
rich_contributions,32.62358600562899
mahinda_rajapaksa,32.607929273481325
gender_identity,37.328678816739234
showcase,42.343396713718086
until_september,39.322114342056274
reduce_emissions,42.61434692086749
tennis,43.44175180443122
more_gp,27.73249752714398
wallabies,45.633631671725325
special_relationship,35.60351247378128
reactivation,38.844124772021146
✔️an_australian,8.629711534429688
more_perfect,40.376324137277074
bust_congestion,42.13590896511636
mortality,43.9566649929433
cowardly,40.96765985701873
this_horror,42.395311210728316
i’m_signing,34.71845784992649
achieve_real,43.66666902288638
curtain,44.061937049776304
south_ruislip,33.55546344394371
tampa_bay,41.849965803319265
manufacture,44.50680000289962
flu,39.868441281202465
setting_out,32.40063363290581
rebuild_america,24.238168157281407
comeback,40.11073048154915
✔️_more,30.852054890483522
population_before,42.03968382462749
imagined,44.795560436462075
coronavirusaustralia,35.2605660970819
species,48.01271154786973
chef,48.05059498095528
pond,46.776066514607926
felicitats,46.36559059237888
ramping_up,53.99643408352766
conservative_government,22.898888701105957
nsw_premier,46.77350854199648
moral_duty,45.008202720492385
listing,42.00152439218647
wine,43.513617243756016
very_simple,44.029822781703906
bank_levy,49.256282623241816
five_miles,41.40411930427001
jen_amp,44.28389114339276
green_growth,47.408175398905435
major_step,48.579348092845564
advance_towards,46.98819852926091
boundary,46.57333497109585
strongertogether,46.698113886141286
arts,43.06191130191416
new_western,44.13850155073602
ausbiz,33.022319349078934
fines,49.357827903929326
blackhistorymonth,48.93799372754976
kamala_harris,44.19588468752102
speak_out,45.609964049971765
in_buenos,31.690158101474523
navarra,44.64997723879497
eid_al,47.57170776252797
diligently,41.04433700183063
aires,34.347387584795605
drawdown,44.98398058740716
towns,35.4643472128364
guarantee_its,46.861793430778405
new_laws,45.95380455782548
economic_impact,41.03472331062588
pledged,37.1677204908465
repairing,28.121677506190554
local_mp,49.728383698523814
visibility,42.90213030735171
chocolate,46.46860363618254
libya,43.555169236496006
us_enjoy,44.666315095522116
thomas,43.10689281022411
controlling,44.54669752235736
harivansh_ji,48.013873156385905
absolutely_vital,40.40942345077073
pilots,43.263905980747175
like_minded,42.84820922642412
blocked,35.26847340430248
biggest_challenges,42.36885010985936
spanish_companies,41.03637349741336
big_banks,47.17271354737269
travelled,43.323265044939355
her_partner,44.90846131332806
accc,41.42407092604865
st_invest,13.66204176051195
free_trading,31.725959384306677
stopping_by,45.7805794874667
continue_acting,41.62908488239831
✔️_million,26.852842255453293
let’s_put,33.140432397810784
next_four,40.53420245373221
please_stay,36.784531310056956
per_pupil,38.4145850274785
cronulla,51.34076270639963
gridlock,20.531174657497303
dangers,47.503854927574956
usual,49.45841677031223
not_fail,43.92032613541408
ap,38.97347474219432
election_because,17.909405763787237
record_high,43.822023901483576
shine,40.66307440644028
eight_months,37.870036159246105
charm,48.03398070702863
super_system,30.312280634948824
princess,31.665603533576324
world’s_largest,39.481697421570146
aisle,30.929587892247557
power_prices,40.95296165764354
vaccunacovid,41.88201550998182
ideasboom,48.9486243818029
backpackers,48.20213559240619
defence_force,48.37426203772549
promote_recovery,45.74882166007342
tears,43.027945176468506
⬇,42.93520087702271
colón,34.30254574229067
social_protection,42.73831451138076
vikhe_patil,35.95099709554286
jessica,41.9340662109568
shared_interests,41.5403604913289
i’m_excited,39.67014240401372
durga,34.47522971481146
give_hate,32.430933447112515
that_matter,30.374829770083846
oct,40.15725875300572
versus,35.367955045143844
keep_yourself,27.003173119906272
red_tape,37.36940621345875
never_worked,18.384895231869592
every_adult,39.961953551304504
are_introducing,44.43406810880271
no_room,45.44009043652179
annual_meeting,46.04521142296751
professionals_who,48.75565644794535
homes_faster,38.66527424349378
economics_has,18.051258012552502
assess,45.37642086236416
you’ll_be,38.08781505414219
say_hello,44.569249601192126
immigration_reform,29.94439382986654
bit_more,26.506455850181055
canberra,50.68953758727131
gender_pay,36.51689784516279
i’m_calling,40.520534531522
successful_transition,49.94418924255627
deepest,42.947576920239726
satellite,38.53088821144845
interstate_highway,34.66387303938771
corbyn’s_surrenderbill,31.973356647921904
story_tellers,50.69706311106485
daca,47.76187160360146
until_reaching,41.698223988592645
warned,41.575699684655376
spike,48.400313403725214
infrastructure_deal,34.27944383480723
filomena,41.11527713159887
business_confidence,36.58747183368306
