,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
1769,1358251040617938945,2021-02-07 03:07:37+00:00,Leaving for Assam and West Bengal. Do watch the programmes LIVE.  #AatmanirbharPurviBharat https://t.co/ZRjXQoXK9B,5675,28798,Leaving for Assam and West Bengal. Do watch the programmes LIVE.  #AatmanirbharPurviBharat https://t.co/ZRjXQoXK9B ,leave assam west bengal watch programme live,NEUTRAL,NEGATIVE,POSITIVE
1770,1358081824291909633,2021-02-06 15:55:13+00:00,Glad to see immense enthusiasm in Assam. Happy to be getting yet another opportunity to be in the state tomorrow. We will continue working for Assam’s all-round development. https://t.co/b1Ve5iOGwf,10697,75150,Glad to see immense enthusiasm in Assam. Happy to be getting yet another opportunity to be in the state tomorrow. We will continue working for Assam’s all-round development. https://t.co/b1Ve5iOGwf ,glad see immense enthusiasm assam happy get yet another opportunity state tomorrow continue work assam round development,POSITIVE,POSITIVE,POSITIVE
1771,1358029451133476864,2021-02-06 12:27:06+00:00,হলদিয়া পরিশোধনাগারের দ্বিতীয় ক্যাটালিটিক-আইসোডিওয়াকসিং ইউনিটের শিলান্যাস করা হবে।একই  সঙ্গে  ৪১ নম্বর জাতীয় সড়কে হলদিয়ার রানীচকে রেললাইনের ওপর ৪ লেনের উড়ালপুলটির উদ্বোধন করা হবে। https://t.co/4vUTEbWjeH,2761,12053,"The second catalitic-Icodiwaksing unit of Haldia Payment will be done. With 41 national road, the flyover of 4 lanes will be inaugurated on the railway track. https://t.co/4vutebwjeh ",second catalitic icodiwaksing unit haldia payment do national road flyover lane inaugurate railway track,NEGATIVE,NEUTRAL,NEUTRAL
1772,1358029343964811266,2021-02-06 12:26:41+00:00,"আগামীকাল সন্ধ্যায়, আমি পশ্চিমবঙ্গের হলদিয়ায় থাকব।  সেখানে একটি অনুষ্ঠানে , বিপিসিএল নির্মিত এলপিজি আমদানি টার্মিনালটি জাতির উদ্দেশে উৎসর্গ করবো।একই সঙ্গে প্রধানমন্ত্রী উর্জা গঙ্গা প্রকল্পের অন্তর্গত   ধোবি - দুর্গাপুর প্রাকৃতিক গ্যাস পাইপলাইন বিভাগ জাতির উদ্দেশে উৎসর্গ করবো। https://t.co/Fkl8E3uGjL",2928,11914,"In the evening tomorrow, I will be in West Bengal's Haldia. At a ceremony, I will dedicate the LPG import terminals to the BPCL LPG for the nation. With the Prime Minister, Durgapur's natural gas pipeline department will be dedicated to the nation of the Prime Minister, Durgapu's natural gas pipeline division in the Prime Minister of the Prime Minister. https://t.coo/fkl8e3gjl ",evening tomorrow west bengal haldia ceremony dedicate lpg import terminal bpcl lpg nation prime minister durgapur natural gas pipeline department dedicated nation prime minister durgapus natural gas pipeline division prime minister prime minister,POSITIVE,POSITIVE,POSITIVE
1773,1358029195310370817,2021-02-06 12:26:05+00:00,বিশ্বনাথ আৰু চৰাইদেউত দুখন চিকিৎসা মহাবিদ্যালয় আৰু চিকিৎসালয়ৰ আধাৰশিলা স্থাপন কৰা হ'ব। ই অসমৰ স্বাস্থ্যসেৱা আন্তঃগাঁথনি উন্নত কৰাত অৰিহণা যোগাব। যোৱা কিছুবছৰত ৰাজ্যখনে স্বাস্থ্যসেৱা খণ্ডত দ্ৰুত উন্নতি সাধন কৰিছে। ই কেৱল অসমকে নহয় সমগ্ৰ উত্তৰ-পুৰ্বাঞ্চলক লাভান্বিত কৰিছে।,2327,11579,"Bishwanath is an inhabitant of the medical colleges in accordance with the appointment of the treatment of the treatment. E. Asymmetric Health, Interst Goals Advanced Advanced Job. Joe has been able to improve healthcare in some world. This is not a non-coincidental provision of unequal. ",bishwanath inhabitant medical college accordance appointment treatment treatment e asymmetric health interst goal advance advanced job joe able improve healthcare world not non coincidental provision unequal,NEUTRAL,POSITIVE,POSITIVE
1774,1358029161613328384,2021-02-06 12:25:57+00:00,"কাইলৈ মই অসমবাসীৰ মাজত থাকিম। শোণিতপুৰ জিলাৰ ঢেকীয়াজুলীৰ এক অনুষ্ঠানত  'অসম মালা' কাৰ্যসূচীৰ শুভাৰম্ভ কৰা হ'ব, যি ৰাজ্যখনৰ পথ আন্তঃগাঁথনিৰ উন্নয়ন সাধিব। এই পদক্ষেপে অসমৰ অৰ্থনৈতিক প্ৰগতি আৰু যোগাযোগ ব্যৱস্থাৰ উন্নয়নত অৱদান আগবঢ়াব।",2893,16742,"Kylie Mai Unconscious Majat. There is a ceremony of 'Assam Malla' in a ceremonial 'Assam Malla', who is a ceremony of jochrapu zila, is the way of development of inter-gathers. In this step, the development of non-agreeable communications, developed in the development of the non-development. ",kylie mai unconscious majat ceremony assam malla ceremonial assam malla ceremony jochrapu zila way development inter gather step development non agreeable communication develop development non development,NEGATIVE,POSITIVE,POSITIVE
1775,1358028670783266818,2021-02-06 12:24:00+00:00,"Tomorrow evening, I would be in Haldia, West Bengal. At a programme there, will dedicate to the nation the the LPG import terminal built by BPCL. Will also dedicate to the nation Dobhi–Durgapur Natural Gas Pipeline section of the Pradhan Mantri Urja Ganga project. https://t.co/LepDe6dQEC",5835,33344,"Tomorrow evening, I would be in Haldia, West Bengal. At a programme there, will dedicate to the nation the the LPG import terminal built by BPCL. Will also dedicate to the nation Dobhi–Durgapur Natural Gas Pipeline section of the Pradhan Mantri Urja Ganga project. https://t.co/LepDe6dQEC ",tomorrow evening would haldia west bengal programme dedicate nation lpg import terminal build bpcl also dedicate nation dobhi durgapur natural gas pipeline section pradhan mantri urja ganga project,NEUTRAL,POSITIVE,POSITIVE
1776,1358028099363868672,2021-02-06 12:21:44+00:00,"I will be among the people of Assam tomorrow. At a programme in Dhekiajuli, Sonitpur district, the ‘Asom Mala’ programme will be launched, which will boost the state’s road infrastructure. This initiative will contribute to Assam’s economic progress and improve connectivity.",5192,33018,"I will be among the people of Assam tomorrow. At a programme in Dhekiajuli, Sonitpur district, the ‘Asom Mala’ programme will be launched, which will boost the state’s road infrastructure. This initiative will contribute to Assam’s economic progress and improve connectivity. ",among people assam tomorrow programme dhekiajuli sonitpur district asom mala programme launch boost state road infrastructure initiative contribute assam economic progress improve connectivity,POSITIVE,POSITIVE,POSITIVE
1777,1357927702469046273,2021-02-06 05:42:48+00:00,Addressing programme to mark Diamond Jubilee of the Gujarat HC. https://t.co/9z193nuYTT,5632,28280,Addressing programme to mark Diamond Jubilee of the Gujarat HC. https://t.co/9z193nuYTT ,address programme mark diamond jubilee gujarat hc,POSITIVE,POSITIVE,NEUTRAL
1778,1357690987544342529,2021-02-05 14:02:10+00:00,कृषि मंत्री श्री @nstomar जी ने राज्यसभा में कृषि सुधार कानूनों से जुड़े प्रत्येक पहलू को लेकर विस्तार से जानकारी दी है। मेरा विनम्र निवेदन है कि उनकी यह स्पीच जरूर सुनें।  https://t.co/OUFrW7BfKo,25113,117895,Agriculture Minister Shri @nstomar has given information in detail in detail about each aspect related to agricultural reform laws in the Rajya Sabha. My humble request is to listen to their speech. https://t.co/oufrw7bfko ,agriculture minister shri give information detail detail aspect related agricultural reform law rajya sabha humble request listen speech,NEUTRAL,NEUTRAL,NEGATIVE
1779,1357690807424221188,2021-02-05 14:01:27+00:00,"At 10:30 AM tomorrow, 6th February, will address a programme (via video conferencing) to mark the Diamond Jubilee of the Gujarat High Court.",4930,34122,"At 10:30 AM tomorrow, 6th February, will address a programme (via video conferencing) to mark the Diamond Jubilee of the Gujarat High Court. ",tomorrow february address programme via video conferencing mark diamond jubilee gujarat high court,NEUTRAL,POSITIVE,POSITIVE
1780,1357690225812668416,2021-02-05 13:59:09+00:00,"Birthday greetings to Sikkim's CM, Shri Prem Singh Tamang Ji. May he be blessed with a long and healthy life in service of the people.",4513,42454,"Birthday greetings to Sikkim's CM, Shri Prem Singh Tamang Ji. May he be blessed with a long and healthy life in service of the people. ",birthday greeting sikkim cm shri prem singh tamang ji may bless long healthy life service people,POSITIVE,POSITIVE,POSITIVE
1781,1357351156826083328,2021-02-04 15:31:48+00:00,"Spoke to President @CyrilRamaphosa about the measures India and South Africa are taking to fight the COVID-19 pandemic domestically and internationally. India's capacity to produce medicines and vaccines is supporting the efforts of many nations, including our friends in Africa.",6455,48077,"Spoke to President @CyrilRamaphosa about the measures India and South Africa are taking to fight the COVID-19 pandemic domestically and internationally. India's capacity to produce medicines and vaccines is supporting the efforts of many nations, including our friends in Africa. ",speak president measure india south africa take fight covid pandemic domestically internationally indias capacity produce medicine vaccine support effort many nation include friend africa,NEUTRAL,POSITIVE,POSITIVE
1782,1357285897612492807,2021-02-04 11:12:29+00:00,"आज जब हम चौरी चौरा शताब्दी वर्ष मना रहे हैं, तो हमें यह संकल्प लेना है कि देश की एकता हमारे लिए सबसे पहले है, देश का सम्मान हमारे लिए सबसे बड़ा है।  इसी भावना के साथ हमें हर देशवासी को साथ लेकर आगे बढ़ना है। https://t.co/tZk8k5zhqd",4404,20497,"Today, when we are celebrating the fourth year of the fourth year, we have to take this resolution that the unity of the country is the first to us, the honor of the country is the largest for us. With this feeling we have to move forward with every country. https://t.co/tzk8k5zhqd ",today celebrate fourth year fourth year take resolution unity country first us honor country large we feel move forward every country,POSITIVE,POSITIVE,POSITIVE
1783,1357285827425009664,2021-02-04 11:12:13+00:00,"हमारा किसान अगर और सशक्त होगा, तो कृषि क्षेत्र में प्रगति और तेज होगी। इसके लिए इस बजट में कई कदम उठाए गए हैं।  मंडियां किसानों के फायदे का बाजार बनें, इसके लिए एक हजार और मंडियों को e-NAM से जोड़ा जाएगा।  यानि, किसान अपनी फसल कहीं भी बेच सकेगा। https://t.co/mVOyioXfeg",5866,25276,"If our farmer would be empowered, then progress in the agricultural sector will be faster. For this many steps have been taken in this budget. Become a market of benefits of farmers, one thousand and the mandis will be connected to e-Nam. That is, the farmer will be able to sell his crop anywhere. https://t.co/mvoyioxfeg ",farmer would empowered progress agricultural sector fast many step take budget become market benefit farmer one thousand mandi connect e nam farmer able sell crop anywhere,POSITIVE,POSITIVE,POSITIVE
1784,1357285703550455809,2021-02-04 11:11:43+00:00,"पहले की सरकारों ने बजट को ऐसी घोषणाओं का माध्यम बना दिया था, जिन्हें वे पूरी ही नहीं कर पाती थीं। अब देश ने वह सोच बदल दी है, अप्रोच बदल दी है। https://t.co/yNhN6blRLc",6424,32507,"The earlier governments had made the budget a medium of such announcements, which they could not fully. Now the country has changed thinking, the approach has changed. https://t.co/ynhn6blrlc ",early government make budget medium announcement could not fully country change thinking approach change,NEGATIVE,NEUTRAL,POSITIVE
1785,1357285626924662787,2021-02-04 11:11:25+00:00,"सामूहिकता की जिस शक्ति ने गुलामी की बेड़ियों को तोड़ा था, वही शक्ति भारत को दुनिया की बड़ी ताकत भी बनाएगी।  सामूहिकता की यही शक्ति, आत्मनिर्भर भारत अभियान का मूलभूत आधार है। https://t.co/JUnurd6L2M",4090,17918,"The power of collecting the slavery was broken, the same power will also make India's big strength. This power of collecting is the fundamental basis of self-reliant India campaign. https://t.co/JUNURD6L2M ",power collect slavery broken power also make indias big strength power collect fundamental basis self reliant india campaign,POSITIVE,NEGATIVE,NEGATIVE
1786,1357285549317455872,2021-02-04 11:11:06+00:00,"यह दुर्भाग्य है कि चौरी चौरा के शहीदों की जितनी चर्चा होनी चाहिए थी, उतनी नहीं हो पाई।  इस संग्राम के शहीदों को, क्रांतिकारियों को इतिहास के पन्नों में भले ही प्रमुखता से जगह न दी गई हो, लेकिन आजादी के लिए उनका खून देश की माटी में जरूर मिला हुआ है, जो हमेशा प्रेरणा देता रहता है। https://t.co/UKA5urPlZp",3293,13550,"It is unfortunate that the discussion of the martyrs of Chauri Chaura should not be so much. The martyrs of this struggle, even if the revolutionaries have not been given prominently in the pages of history, but their blood is definitely in the soil of the country, which always keeps inspiration. https://t.co/uka5urplzp ",unfortunate discussion martyr chauri chaura not much martyr struggle even revolutionary not give prominently page history blood definitely soil country always keep inspiration,NEGATIVE,POSITIVE,NEGATIVE
1787,1357285368513593345,2021-02-04 11:10:23+00:00,I pay homage to Pandit Bhimsen Joshi Ji on his birth anniversary. We recall his monumental contribution to the world of culture and music. His renditions have attained global popularity. This year is special because we begin his birth centenary celebrations.,6544,52559,I pay homage to Pandit Bhimsen Joshi Ji on his birth anniversary. We recall his monumental contribution to the world of culture and music. His renditions have attained global popularity. This year is special because we begin his birth centenary celebrations. ,pay homage pandit bhimsen joshi ji birth anniversary recall monumental contribution world culture music rendition attain global popularity year special begin birth centenary celebration,POSITIVE,POSITIVE,POSITIVE
1788,1357206700437065730,2021-02-04 05:57:47+00:00,Centenary celebrations of Chauri Chaura incident. https://t.co/X9yixxmrIX,9076,49608,Centenary celebrations of Chauri Chaura incident. https://t.co/X9yixxmrIX ,centenary celebration chauri chaura incident,NEUTRAL,NEUTRAL,NEUTRAL
1789,1356980689531400192,2021-02-03 14:59:42+00:00,Glad to see your affection towards India. :)  We believe that the world is our family and want to play our role in strengthening the fight against COVID-19.   https://t.co/zwpB3CNxLG,13837,82460,Glad to see your affection towards India. :)  We believe that the world is our family and want to play our role in strengthening the fight against COVID-19.   https://t.co/zwpB3CNxLG ,glad see affection towards india believe world family want play role strengthen fight covid,POSITIVE,POSITIVE,POSITIVE
1790,1356969833598976000,2021-02-03 14:16:34+00:00,"The incident at Chauri Chaura has a special place in the history of our freedom struggle. Tomorrow, 4th February at 11 AM, will inaugurate the ‘Chauri Chaura’ Centenary Celebrations via video conferencing. https://t.co/MGHb4wQFLT",8243,54035,"The incident at Chauri Chaura has a special place in the history of our freedom struggle. Tomorrow, 4th February at 11 AM, will inaugurate the ‘Chauri Chaura’ Centenary Celebrations via video conferencing. https://t.co/MGHb4wQFLT ",incident chauri chaura special place history freedom struggle tomorrow february inaugurate chauri chaura centenary celebration via video conferencing,NEUTRAL,POSITIVE,POSITIVE
1791,1356819132558176256,2021-02-03 04:17:44+00:00,"India offers unlimited potential in defence and aerospace. Aero India is a wonderful platform for collaborations in these areas.   The Government of India has brought futuristic reforms in these sectors, which will add impetus to our quest to become Aatmanirbhar. https://t.co/0m123xhL5x",7609,41682,"India offers unlimited potential in defence and aerospace. Aero India is a wonderful platform for collaborations in these areas.   The Government of India has brought futuristic reforms in these sectors, which will add impetus to our quest to become Aatmanirbhar. https://t.co/0m123xhL5x ",india offer unlimited potential defence aerospace aero india wonderful platform collaboration area government india bring futuristic reform sector add impetus quest become aatmanirbhar,POSITIVE,POSITIVE,POSITIVE
1792,1356258705914920961,2021-02-01 15:10:48+00:00,"Birthday greetings to NEDA Convenor Shri @himantabiswa Ji. Blessed with tremendous energy and determination to serve society, he is working hard for the development of Assam and the Northeast. May God bless him a long and healthy life.",3780,24436,"Birthday greetings to NEDA Convenor Shri @himantabiswa Ji. Blessed with tremendous energy and determination to serve society, he is working hard for the development of Assam and the Northeast. May God bless him a long and healthy life. ",birthday greeting neda convenor shri ji bless tremendous energy determination serve society work hard development assam northeast may god bless long healthy life,POSITIVE,POSITIVE,POSITIVE
1793,1356258406617788420,2021-02-01 15:09:36+00:00,Spoke to my friend PM @netanyahu and assured him that the attack near the Israeli Embassy in New Delhi will be fully investigated and perpetrators brought to justice.,8335,63809,Spoke to my friend PM @netanyahu and assured him that the attack near the Israeli Embassy in New Delhi will be fully investigated and perpetrators brought to justice. ,speak friend pm assure attack near israeli embassy new delhi fully investigate perpetrator bring justice,NEUTRAL,POSITIVE,POSITIVE
1794,1356240857972813826,2021-02-01 13:59:52+00:00,"#AatmanirbharBharatKaBudget is a Budget for farmers and agriculture sector. It will contribute to the doubling of incomes of our hardworking Annadatas and invigorate the sector with futuristic technologies. Credit availability will improve, APMC apparatus will be strengthened.",6637,34540,"#AatmanirbharBharatKaBudget is a Budget for farmers and agriculture sector. It will contribute to the doubling of incomes of our hardworking Annadatas and invigorate the sector with futuristic technologies. Credit availability will improve, APMC apparatus will be strengthened. ",budget farmer agriculture sector contribute doubling income hardworke annadata invigorate sector futuristic technology credit availability improve apmc apparatus strengthen,NEGATIVE,POSITIVE,NEUTRAL
1795,1356240711574839307,2021-02-01 13:59:18+00:00,"Happy to see the aspirations of the Southern States, Northeast Ladakh find particular mention in the #AatmanirbharBharatKaBudget. The push towards better coastal infrastructure will be beneficial for the empowerment of coastal areas and fishermen communities.",4782,23764,"Happy to see the aspirations of the Southern States, Northeast Ladakh find particular mention in the #AatmanirbharBharatKaBudget. The push towards better coastal infrastructure will be beneficial for the empowerment of coastal areas and fishermen communities. ",happy see aspiration southern states northeast ladakh find particular mention push towards well coastal infrastructure beneficial empowerment coastal area fisherman community,POSITIVE,POSITIVE,POSITIVE
1796,1356239298912256000,2021-02-01 13:53:41+00:00,The #AatmanirbharBharatKaBudget aims at creating wealth and improving wellness. Glad that there is unparalleled focus on healthcare in this Budget. There is also great focus on research and innovation. The boost to job creation is also clearly visible.,7716,47095,The #AatmanirbharBharatKaBudget aims at creating wealth and improving wellness. Glad that there is unparalleled focus on healthcare in this Budget. There is also great focus on research and innovation. The boost to job creation is also clearly visible. ,aim create wealth improve wellness glad unparalleled focus healthcare budget also great focus research innovation boost job creation also clearly visible,POSITIVE,POSITIVE,POSITIVE
1797,1356239157526462465,2021-02-01 13:53:07+00:00,"#AatmanirbharBharatKaBudget is a budget of opportunities, which will further growth in a wide range of sectors. This is a Budget that will further ‘Ease of Living’ and bring many positive changes for individuals, investors, industry and infrastructure. https://t.co/0AkbvFUsbw",4352,19290,"#AatmanirbharBharatKaBudget is a budget of opportunities, which will further growth in a wide range of sectors. This is a Budget that will further ‘Ease of Living’ and bring many positive changes for individuals, investors, industry and infrastructure. https://t.co/0AkbvFUsbw ",budget opportunity growth wide range sector budget ease live bring many positive change individual investor industry infrastructure,POSITIVE,POSITIVE,POSITIVE
1798,1356171585875415044,2021-02-01 09:24:37+00:00,Speaking on #AatmanirbharBharatKaBudget. Watch. https://t.co/T05iiEjKLK,7413,32755,Speaking on #AatmanirbharBharatKaBudget. Watch. https://t.co/T05iiEjKLK ,speak watch,NEUTRAL,NEUTRAL,NEUTRAL
1799,1356080605264400385,2021-02-01 03:23:05+00:00,"On the Foundation Day of the Indian Coast Guard, my greetings to all their personnel and their families. Our Coast Guard is courageously ensuring our seas are safe. We are proud of their professionalism and impeccable service. @IndiaCoastGuard",5384,39372,"On the Foundation Day of the Indian Coast Guard, my greetings to all their personnel and their families. Our Coast Guard is courageously ensuring our seas are safe. We are proud of their professionalism and impeccable service. @IndiaCoastGuard ",foundation day indian coast guard greeting personnel family coast guard courageously ensure sea safe proud professionalism impeccable service,POSITIVE,POSITIVE,POSITIVE
1800,1355901004844199941,2021-01-31 15:29:25+00:00,"A commendable exercise to popularise local culture of West Bengal, artwork from Odisha and a noble gesture in Jharkhand…  Here is how art and culture are thriving due to outstanding individuals and collective efforts. #MannKiBaat https://t.co/jQNYXDM4Om",3220,13672,"A commendable exercise to popularise local culture of West Bengal, artwork from Odisha and a noble gesture in Jharkhand…  Here is how art and culture are thriving due to outstanding individuals and collective efforts. #MannKiBaat https://t.co/jQNYXDM4Om ",commendable exercise popularise local culture west bengal artwork odisha noble gesture jharkhand art culture thrive due outstanding individual collective effort,POSITIVE,POSITIVE,POSITIVE
1801,1355900934581231621,2021-01-31 15:29:08+00:00,"Spoke about road safety, FASTag and called upon youngsters to contribute to safer roads… #MannKiBaat https://t.co/MF39x1BVcI",2702,11653,"Spoke about road safety, FASTag and called upon youngsters to contribute to safer roads… #MannKiBaat https://t.co/MF39x1BVcI ",speak road safety fastag call upon youngster contribute safe road,POSITIVE,POSITIVE,POSITIVE
1802,1355900895179857927,2021-01-31 15:28:59+00:00,"A special honour from Chile, which illustrates the global popularity of Yoga. #MannKiBaat https://t.co/WwvvEYKh2Y",2827,13104,"A special honour from Chile, which illustrates the global popularity of Yoga. #MannKiBaat https://t.co/WwvvEYKh2Y ",special honour chile illustrate global popularity yoga,POSITIVE,POSITIVE,POSITIVE
1803,1355900795368009730,2021-01-31 15:28:35+00:00,Know more about a unique Strawberry Festival in UP. Such efforts are commendable and will help our farmers. #MannKiBaat https://t.co/aWJRWcv8nV,3296,16172,Know more about a unique Strawberry Festival in UP. Such efforts are commendable and will help our farmers. #MannKiBaat https://t.co/aWJRWcv8nV ,know unique strawberry festival effort commendable help farmer,POSITIVE,POSITIVE,POSITIVE
1804,1355900734953320453,2021-01-31 15:28:21+00:00,"An inspiring anecdote from Madhya Pradesh, which would make every Indian proud. It illustrates the tenacity and determination of India’s Nari Shakti. #MannKiBaat https://t.co/vLKM1SuNSh",2697,12004,"An inspiring anecdote from Madhya Pradesh, which would make every Indian proud. It illustrates the tenacity and determination of India’s Nari Shakti. #MannKiBaat https://t.co/vLKM1SuNSh ",inspiring anecdote madhya pradesh would make every indian proud illustrate tenacity determination india nari shakti,POSITIVE,POSITIVE,POSITIVE
1805,1355832186310561793,2021-01-31 10:55:58+00:00,"Young writers, here is an opportunity for you all…  Preserve the memories of those greats who worked for our freedom. #MannKiBaat https://t.co/aB3IYWr1lj https://t.co/yOailSjvSq",3671,16065,"Young writers, here is an opportunity for you all…  Preserve the memories of those greats who worked for our freedom. #MannKiBaat https://t.co/aB3IYWr1lj https://t.co/yOailSjvSq ",young writer opportunity preserve memory great work freedom,POSITIVE,POSITIVE,POSITIVE
1806,1355831686987046914,2021-01-31 10:53:58+00:00,"Get inspired by these outstanding examples from Telangana, Arunachal Pradesh, Haryana and Kerala.   India is truly a powerhouse of talented individuals. #MannKiBaat https://t.co/nQMIYOi6oF",2538,10026,"Get inspired by these outstanding examples from Telangana, Arunachal Pradesh, Haryana and Kerala.   India is truly a powerhouse of talented individuals. #MannKiBaat https://t.co/nQMIYOi6oF ",get inspire outstanding example telangana arunachal pradesh haryana kerala india truly powerhouse talented individual,POSITIVE,POSITIVE,POSITIVE
1807,1355830815536545796,2021-01-31 10:50:31+00:00,"December-January is holiday season but due to COVID-19, people could not travel very far. Yet, happy to see citizens using this time to visit cultural and historical spots close to their homes. Here are two instances from Bihar… #MannKiBaat https://t.co/TpnA3PgxOj",2612,11173,"December-January is holiday season but due to COVID-19, people could not travel very far. Yet, happy to see citizens using this time to visit cultural and historical spots close to their homes. Here are two instances from Bihar… #MannKiBaat https://t.co/TpnA3PgxOj ",december january holiday season due covid people could not travel far yet happy see citizen use time visit cultural historical spot close home two instance bihar,POSITIVE,POSITIVE,POSITIVE
1808,1355830677761998848,2021-01-31 10:49:58+00:00,"This time a year ago, the world was just about coming to terms with the COVID-19 global pandemic.   Now, the world’s largest vaccination drive is underway in India and we are also strengthening the global fightback against the pandemic. #MannKiBaat https://t.co/HT0PR275re",2400,9084,"This time a year ago, the world was just about coming to terms with the COVID-19 global pandemic.   Now, the world’s largest vaccination drive is underway in India and we are also strengthening the global fightback against the pandemic. #MannKiBaat https://t.co/HT0PR275re ",time year ago world come term covid global pandemic world large vaccination drive underway india also strengthen global fightback pandemic,NEGATIVE,POSITIVE,POSITIVE
1809,1355830560019554307,2021-01-31 10:49:30+00:00,"From the festivals in the middle of the month to Republic Day celebrations,   From #ParakramDivas to the start of Parliament…  Talked about the month gone by, including the Indian cricket team’s great achievement in Australia. #MannKiBaat https://t.co/4cIXJ320yL",2484,9952,"From the festivals in the middle of the month to Republic Day celebrations,   From #ParakramDivas to the start of Parliament…  Talked about the month gone by, including the Indian cricket team’s great achievement in Australia. #MannKiBaat https://t.co/4cIXJ320yL ",festival middle month republic day celebration start parliament talk month go include indian cricket team great achievement australia,POSITIVE,POSITIVE,POSITIVE
1810,1355815796560195584,2021-01-31 09:50:50+00:00,Addressing the 125th anniversary celebrations of ‘Prabuddha Bharata.’ https://t.co/UOPkG8gjW8,5440,29777,Addressing the 125th anniversary celebrations of ‘Prabuddha Bharata.’ https://t.co/UOPkG8gjW8 ,address anniversary celebration prabuddha bharata,POSITIVE,NEUTRAL,NEUTRAL
1811,1355750280978067460,2021-01-31 05:30:30+00:00,Tune in. #MannKiBaat. https://t.co/kxQtvZ3byX,7775,38913,Tune in. #MannKiBaat. https://t.co/kxQtvZ3byX ,tune,NEUTRAL,NEUTRAL,NEUTRAL
1812,1355562937377820676,2021-01-30 17:06:04+00:00,"‘Prabuddha Bharata’ is a special journal, closely associated with Swami Vivekananda himself. At around 3 PM tomorrow, 31st January, will address the 125th anniversary celebrations of this iconic journal. Watch the programme LIVE.   https://t.co/f3eLqYK5XJ https://t.co/9OLq0yMr03",4065,23959,"‘Prabuddha Bharata’ is a special journal, closely associated with Swami Vivekananda himself. At around 3 PM tomorrow, 31st January, will address the 125th anniversary celebrations of this iconic journal. Watch the programme LIVE.   https://t.co/f3eLqYK5XJ https://t.co/9OLq0yMr03 ",prabuddha bharata special journal closely associate swami vivekananda around pm tomorrow january address anniversary celebration iconic journal watch programme live,NEUTRAL,POSITIVE,POSITIVE
1813,1355547727539671047,2021-01-30 16:05:37+00:00,"Tune in tomorrow, 31st January at 11 AM. #MannKiBaat https://t.co/RaZajkjDoF",6671,41474,"Tune in tomorrow, 31st January at 11 AM. #MannKiBaat https://t.co/RaZajkjDoF ",tune tomorrow january,NEUTRAL,NEUTRAL,NEUTRAL
1814,1355522985210249219,2021-01-30 14:27:18+00:00,Attended a prayer meeting at Gandhi Smriti today evening. https://t.co/BLHPTnS5TQ,5183,50380,Attended a prayer meeting at Gandhi Smriti today evening. https://t.co/BLHPTnS5TQ ,attend prayer meeting gandhi smriti today evening,NEUTRAL,NEUTRAL,NEUTRAL
1815,1355522542279086084,2021-01-30 14:25:33+00:00,"Earlier today, paid homage to Bapu at Rajghat. https://t.co/ir5yGMW1fT",6814,83131,"Earlier today, paid homage to Bapu at Rajghat. https://t.co/ir5yGMW1fT ",early today pay homage bapu rajghat,POSITIVE,NEGATIVE,POSITIVE
1816,1355358829957926914,2021-01-30 03:35:01+00:00,Best wishes to my Cabinet colleague @PrakashJavdekar Ji on his birthday. He is making vital contributions in key policy and governance related sectors. May he be blessed with a long and healthy life.,4430,42549,Best wishes to my Cabinet colleague @PrakashJavdekar Ji on his birthday. He is making vital contributions in key policy and governance related sectors. May he be blessed with a long and healthy life. ,good wish cabinet colleague ji birthday make vital contribution key policy governance relate sector may bless long healthy life,POSITIVE,POSITIVE,POSITIVE
1817,1355358525115912203,2021-01-30 03:33:48+00:00,Tributes to the great Bapu on his Punya Tithi. His ideals continue to motivate millions.   On Martyrs’ Day we recall the heroic sacrifices of all those great women and men who devoted themselves towards India’s freedom and the well-being of every Indian.,5700,45250,Tributes to the great Bapu on his Punya Tithi. His ideals continue to motivate millions.   On Martyrs’ Day we recall the heroic sacrifices of all those great women and men who devoted themselves towards India’s freedom and the well-being of every Indian. ,tribute great bapu punya tithi ideal continue motivate million martyr day recall heroic sacrifice great woman man devote towards india freedom well every indian,POSITIVE,POSITIVE,POSITIVE
1818,1355185996057382913,2021-01-29 16:08:14+00:00,Glimpses from the Beating Retreat Ceremony this evening. https://t.co/Ey6Ud4e0FE,10248,92109,Glimpses from the Beating Retreat Ceremony this evening. https://t.co/Ey6Ud4e0FE ,glimpse beat retreat ceremony evening,NEUTRAL,POSITIVE,NEUTRAL
1819,1355184893878145030,2021-01-29 16:03:51+00:00,"During his address to Parliament, Rashtrapati Ji highlighted India’s efforts to remove poverty, boost reforms and fulfil the vision of Aatmanirbhar Bharat. He spoke in detail about the socio-economic transformations taking place in India. @rashtrapatibhvn https://t.co/rikBV2OdeN",4229,23535,"During his address to Parliament, Rashtrapati Ji highlighted India’s efforts to remove poverty, boost reforms and fulfil the vision of Aatmanirbhar Bharat. He spoke in detail about the socio-economic transformations taking place in India. @rashtrapatibhvn https://t.co/rikBV2OdeN ",address parliament rashtrapati ji highlight india effort remove poverty boost reform fulfil vision aatmanirbhar bharat speak detail socio economic transformation take place india,POSITIVE,POSITIVE,POSITIVE
