,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
340,876874361944383488,2017-06-19 18:48:34+00:00,Herlig @skbrann !,11,114,Lovely @skbrann! ,lovely,POSITIVE,POSITIVE,POSITIVE
341,875747768131883008,2017-06-16 16:11:53+00:00,We mourn the death of the man who reunited Germany. Helmut Kohl was a great European.,30,94,We mourn the death of the man who reunited Germany. Helmut Kohl was a great European. ,mourn death man reunite germany helmut kohl great european,NEGATIVE,NEGATIVE,POSITIVE
342,875747605854261248,2017-06-16 16:11:14+00:00,Mannen som gjenforente Tyskland er død. Han var en kjempe i europeisk politikk. Min medfølelse til Helmut Kohls familie.,25,167,The man who reunited Germany is dead. He was a fight in European politics. My compassion to Helmut Kohl's family. ,man reunite germany dead fight european politic compassion helmut kohls family,POSITIVE,NEGATIVE,NEGATIVE
343,875443384655204352,2017-06-15 20:02:22+00:00,"Financial Times skriver om norsk Elbil politikk, illustrert bl.a av ; https://t.co/VlqZOKLz84",25,198,"Financial Times writes about Norwegian electric car policy, illustrated, among others; https://t.co/vlqzoklz84 ",financial time write norwegian electric car policy illustrate among other,NEUTRAL,NEUTRAL,NEGATIVE
344,873296874828161027,2017-06-09 21:52:54+00:00,Bærekraftsballen spilles videre https://t.co/Ig3RmAdo8U,8,48,The sustainability ball is played further https://t.co/ig3rmado8u ,sustainability ball play,POSITIVE,POSITIVE,NEUTRAL
345,873218302939717632,2017-06-09 16:40:41+00:00,"Færderseilasen, står  helt stille. https://t.co/Zr0WvoDLv6",4,61,"Færder sailing, stands completely still. https://t.co/zr0wvodlv6 ",f rder sailing stand completely still,NEGATIVE,NEUTRAL,POSITIVE
346,871273774049628163,2017-06-04 07:53:49+00:00,"Again witnessing a terrible tragedy, our thoughts are with the victims. We stand together with the UK against meaningless violence.#London",125,453,"Again witnessing a terrible tragedy, our thoughts are with the victims. We stand together with the UK against meaningless violence.#London ",witness terrible tragedy thought victim stand together uk meaningless violence,NEGATIVE,NEGATIVE,NEGATIVE
347,870330533993164801,2017-06-01 17:25:43+00:00,".@realdonaldtrump We urge you to show global leadership, we need the USA on the team. Your Nordic Friends #ParisAgreement https://t.co/7320KJ1ZSi",593,1396,".@realdonaldtrump We urge you to show global leadership, we need the USA on the team. Your Nordic Friends #ParisAgreement https://t.co/7320KJ1ZSi ",urge show global leadership need usa team nordic friend,POSITIVE,POSITIVE,NEUTRAL
348,870211497569517568,2017-06-01 09:32:43+00:00,#TBT great day when #ParisAgreement was made. Hope all countries stick with the agreement to ensure progress for a green future. https://t.co/24J5xAWJCI,102,327,#TBT great day when #ParisAgreement was made. Hope all countries stick with the agreement to ensure progress for a green future. https://t.co/24J5xAWJCI ,great day make hope country stick agreement ensure progress green future,POSITIVE,POSITIVE,POSITIVE
349,867750332067184641,2017-05-25 14:32:55+00:00,I gang med NATO-møte. Hilser på president Trump og Stoltenberg. Vi skal diskutere vårt felles forsvar og kampen mot terror. #WeAreNATO https://t.co/QYJlOttfuX,39,174,Started with NATO meeting. Greetings at President Trump and Stoltenberg. We will discuss our common defense and the fight against terror. #Wearenato https://t.co/qyjlottfux ,start nato meeting greeting president trump stoltenberg discuss common defense fight terror,NEUTRAL,NEGATIVE,NEGATIVE
350,867415692517224448,2017-05-24 16:23:11+00:00,"Alternativ plastpose bruk ! Hva sier du @Trinesg , neste Slottsmiddag? https://t.co/LrvffXA5wq",24,253,"Alternative plastic bag Use! What do you say @trinesg, next castle dinner? https://t.co/lrvffxa5wq ",alternative plastic bag use say next castle dinner,POSITIVE,NEUTRAL,NEUTRAL
351,866884273747505153,2017-05-23 05:11:31+00:00,Terrible and meaningless attack in #Manchester. My thoughts are with the victims and their families #PrayforManchester,119,275,Terrible and meaningless attack in #Manchester. My thoughts are with the victims and their families #PrayforManchester ,terrible meaningless attack thought victim family,NEGATIVE,NEGATIVE,NEGATIVE
352,866883828731842560,2017-05-23 05:09:45+00:00,Grusomt og meningsløst angrep i #Manchester. Mine varmeste tanker til ofrene og deres familier #PrayforManchester,64,256,Cruel and meaningless attack in #manchester. My warmest thoughts to the victims and their families #prayformanchester ,cruel meaningless attack warm thought victim family,NEGATIVE,NEGATIVE,NEGATIVE
353,865513390118023168,2017-05-19 10:24:07+00:00,Justisministeren som Brannmann Sam https://t.co/jLHucGWyKA,6,44,The Justice Minister as a firefighter Sam https://t.co/jlhucgwyka ,justice minister firefighter sam,NEUTRAL,POSITIVE,NEUTRAL
354,865500431459405826,2017-05-19 09:32:37+00:00,Godt jobbet! @Forsvaret_no https://t.co/38hmRGTuks,2,35,Well done! @Forsvenet_no https://t.co/38hmrgtuks ,well do,POSITIVE,POSITIVE,NEUTRAL
355,865118317014638592,2017-05-18 08:14:14+00:00,Gøy å se at regjeringens virkemidler stimulerer ny innovasjon og student gründerskap. Gratulerer ! https://t.co/kNTXcwKsk5,13,54,Fun to see that the government's instruments stimulate new innovation and student entrepreneurship. Congratulations ! https://t.co/kntxcwksk5 ,fun see government instrument stimulate new innovation student entrepreneurship congratulation,POSITIVE,POSITIVE,POSITIVE
356,864752463429152769,2017-05-17 08:00:28+00:00,"Bergen i solskinn på 17. Mai, 5-0 til Brann i går! Herlig, Gratulerer med dagen !",18,242,"Bergen in sunshine on 17 May, 5-0 to fire yesterday! Lovely, happy birthday! ",bergen sunshine may fire yesterday lovely happy birthday,POSITIVE,POSITIVE,POSITIVE
357,862924555509276677,2017-05-12 06:57:01+00:00,Takk for den viktige jobben dere gjør og gratulerer med dagen til alle landet sykepleiere. @norsksykepleier #sykepleierdagen,27,161,Thanks for the important job you do and happy birthday to all country nurses. @norsk nurse #Nouple Day ,thank important job happy birthday country nurse nurse day,POSITIVE,POSITIVE,POSITIVE
358,862777600288149505,2017-05-11 21:13:04+00:00,"Gratulerer til JOWST, nå er det bare å glede seg til lørdag ! #EUROVISION",22,166,"Congratulations to Jowst, now it's just enjoying Saturday! #Eurovision ",congratulation jowst enjoy saturday,POSITIVE,POSITIVE,POSITIVE
359,861289924674322433,2017-05-07 18:41:34+00:00,I congratulate @EmmanuelMacron on his clear victory at the presidential elections. Shared European and international values.,79,280,I congratulate @EmmanuelMacron on his clear victory at the presidential elections. Shared European and international values. ,congratulate clear victory presidential election share european international value,POSITIVE,POSITIVE,POSITIVE
360,861289407453827073,2017-05-07 18:39:31+00:00,Je félicite chaleureusement @EmmanuelMacron pour sa victoire claire aux élections présidentielles. Valeurs internationales partagées.,91,204,I warmly congratulate @emmanuelmacron for its clear victory in the presidential elections. Shared international values. ,warmly congratulate clear victory presidential election share international value,POSITIVE,POSITIVE,POSITIVE
361,850373154979631105,2017-04-07 15:42:13+00:00,Sjokkert over de fryktelige angrepene midt i #Stockholm. Vårt broderfolk er rammet og vi er med dere i deres sorg nå.,130,571,Shocked over the horrible attacks in the middle of #stockholm. Our brother people are affected and we are with you in their grief now. ,shock horrible attack middle brother people affect grief,NEGATIVE,NEGATIVE,NEGATIVE
362,849360238276997121,2017-04-04 20:37:15+00:00,Så det var det @estherorkester fikk ut av innlegget mitt på  Finansnæringens dag . Morsomt å se… https://t.co/Rd5cZlWRUA,9,38,So it was the @stherorchester got out of my post on the finance industry's day. Fun to see ... https://t.co/rd5czlwrua ,get post finance industry day fun see,POSITIVE,POSITIVE,POSITIVE
363,849166904547835904,2017-04-04 07:49:01+00:00,Send my condolences expressing our deepest sympathies with the victims of the attack in #St.Petersburg &amp; neighbour #Russia @MedvedevRussiaE,16,65,Send my condolences expressing our deepest sympathies with the victims of the attack in #St.Petersburg &amp; neighbour #Russia @MedvedevRussiaE ,send condolence express deep sympathy victim attack petersburg neighbour,NEUTRAL,NEGATIVE,NEGATIVE
364,849163449460510720,2017-04-04 07:35:17+00:00,I dag sender jeg kondolansen som uttrykker vår dypeste medfølelse med ofrene for angrepet #St.Petersburg og våre naboer #Russland,19,122,Today I send condolences expressing our deepest compassion with the victims of attack # St.Petersburg and our neighbors #rrussland ,today send condolence express deep compassion victim attack st petersburg neighbor,NEUTRAL,NEGATIVE,NEGATIVE
365,848102110831030273,2017-04-01 09:17:54+00:00,https://t.co/UspWR9yQ7V,2,23,Https: // He .CO / USP W R9 has Q7V ,co usp w,NEUTRAL,NEUTRAL,NEUTRAL
366,847887148342792192,2017-03-31 19:03:43+00:00,Kjekt å delta på @KrFU sin vårkonferanse. Takk for gode spørsmål. #krfuvk https://t.co/dDgt9Lv21R,15,78,Nice to attend @krfu's spring conference. Thanks for good questions. #krfuvk https://t.co/ddgt9lv21r ,nice attend spring conference thank good question,POSITIVE,POSITIVE,POSITIVE
367,844603400939622400,2017-03-22 17:35:17+00:00,Forferdelig å se angrep i hjertet av britisk demokrati. Tenker på ofrene. #london,39,261,Terrible to see attacks in the heart of British democracy. Thinking about the victims. #London ,terrible see attack heart british democracy thinking victim,NEGATIVE,NEGATIVE,NEGATIVE
368,842331147858239492,2017-03-16 11:06:10+00:00,I dag er kvenfolket dag.Gratulerer med dagen ! : Onnee kainulaiskansanpäiväle!,15,58,Today is Kvenfaret Day.Gratulate with the day! : ONNEE KAINULAISKANSANPÄIVÄLE! ,today kvenfaret day gratulate day onnee kainulaiskansanp iv le,POSITIVE,NEUTRAL,NEUTRAL
369,839396486253330432,2017-03-08 08:44:52+00:00,"Takk til de som gikk foran oss,  og husk at vi fortsatt har steg å gå for likestilling i Norge. https://t.co/RywKvJZm5m",26,183,Thanks to those who walked in front of us and remember that we have still increased for gender equality in Norway. https://t.co/rywkvjzm5m ,thank walk front we remember still increase gender equality norway,POSITIVE,POSITIVE,NEUTRAL
370,838389962496217088,2017-03-05 14:05:18+00:00,Og så må jeg gå inn i flyet før de kommer i mål ! Hvem bestilte egentlig flybilletten uten å… https://t.co/oIDulaClWO,6,110,And then I have to go into the plane before they get into goal! Who really ordered the flight ticket without ... https://t.co/oidulaclwo ,go plane get goal really order flight ticket without,NEUTRAL,NEUTRAL,POSITIVE
371,838022144051265536,2017-03-04 13:43:43+00:00,"For en dame! For en idrettsutøver! Gratulerer med nytt gull,  Marit Bjørgen !",17,238,"For a lady! For an athlete! Congratulations on new gold, Marit Bjørgen! ",lady athlete congratulation new gold marit bj rgen,POSITIVE,POSITIVE,POSITIVE
372,837658191152431104,2017-03-03 13:37:30+00:00,Gratulerer med stafettgullet til langrennsgutta. Spennende til siste stavtak!,2,119,Congratulations on the chips for cross-country boys. Exciting to last state of course! ,congratulation chip cross country boy exciting last state course,POSITIVE,POSITIVE,POSITIVE
373,837303277612109825,2017-03-02 14:07:12+00:00,Stafettgull til de norske jentene! Dere er rå! Gratulerer så mye!,8,176,Fafettfull to the Norwegian girls! You are raw! Congratulations! ,fafettfull norwegian girl raw congratulation,POSITIVE,POSITIVE,NEGATIVE
374,836567478104961025,2017-02-28 13:23:24+00:00,Fantastisk! Nytt gull til Marit Bjørgen. Gratulerer så mye!,3,117,Fantastic! New gold to Marit Bjørgen. Congratulations! ,fantastic new gold marit bj rgen congratulation,POSITIVE,POSITIVE,POSITIVE
375,835821069944647680,2017-02-26 11:57:26+00:00,Gratulerer til Maiken Caspersen Falla og Heidi Weng med gull. Sterkt og rått godt!,5,165,Congratulations to Maiken Caspersen Falla and Heidi Weng with gold. Strong and raw good! ,congratulation maiken caspersen falla heidi weng gold strong raw good,POSITIVE,POSITIVE,POSITIVE
376,835439173721075713,2017-02-25 10:39:55+00:00,"Gratulerer med gull Marit Bjørgen, Skidronning for alltid. Herlig!",20,267,"Congratulations on Gold Marit Bjørgen, Skidronning forever. Lovely! ",congratulation gold marit bj rgen skidronne forever lovely,POSITIVE,POSITIVE,POSITIVE
377,834814555477913600,2017-02-23 17:17:54+00:00,Gratulerer så mye til Maiken Caspersen Falla med et fantastisk VM-gull i sprint. For en prestasjon fra prolog til finale !,5,138,Congratulations So much to Maiken Caspersen Falla with a fantastic VM gold in Sprint. For an achievement of Prolog for Finale! ,congratulation much maiken caspersen falla fantastic vm gold sprint achievement prolog finale,POSITIVE,POSITIVE,POSITIVE
378,832924606646349824,2017-02-18 12:07:55+00:00,https://t.co/ZeljpKPONH,12,39,Https: // His. Co / Z El home PK PON H ,co z el home pk pon h,NEUTRAL,NEUTRAL,NEUTRAL
379,832704290183663616,2017-02-17 21:32:28+00:00,"#Bono inspires, #Norway acts: Together we fight for girls’ right to #education. We welcome @ONECampaign to #OsloHumConf #Nigeria &amp; #LakeChad https://t.co/w5yxJmCcTx",144,379,"#Bono inspires, #Norway acts: Together we fight for girls’ right to #education. We welcome @ONECampaign to #OsloHumConf #Nigeria &amp; #LakeChad https://t.co/w5yxJmCcTx ",inspire act together fight girl right welcome,POSITIVE,POSITIVE,POSITIVE
380,832484274381021187,2017-02-17 06:58:12+00:00,Gratulerer til #Malawi som avskaffer barneekteskap! Landets ungdom vært sterkt engasjerte. Norge støtter #utdanning #helse #SDG5 i Malawi.,54,365,Congratulations to #Malawi that abolish children's marriage! The country's youth been strongly committed. Norway supports #Andanning #Health # SDG5 in Malawi. ,congratulation abolish children marriage country youth strongly commit norway support malawi,POSITIVE,POSITIVE,POSITIVE
381,832484080595787777,2017-02-17 06:57:26+00:00,#ChildMarriage has been outlawed in #Malawi! Congr to the young people and @MalawiGovt @APMutharika. Norway supports #SDG5 #Education,28,98,#ChildMarriage has been outlawed in #Malawi! Congr to the young people and @MalawiGovt @APMutharika. Norway supports #SDG5 #Education ,outlaw congr young people norway support,POSITIVE,POSITIVE,POSITIVE
382,828534051841724418,2017-02-06 09:21:26+00:00,https://t.co/goBA0j2F4t,23,118,Https: // His .CO / Go BA0 2F4 he ,co go,POSITIVE,NEUTRAL,NEUTRAL
383,827836985486274560,2017-02-04 11:11:32+00:00,"Ett år siden #SupportSyrians konferansen i London. Hjelpen kommer frem, mange hundre tusen flyktningbarn går nå på skole.",15,116,"One year ago #supportsyrians conference in London. The help comes forward, many hundred thousand refugee children are now at school. ",one year ago conference london help come forward many hundred thousand refugee child school,POSITIVE,POSITIVE,POSITIVE
384,827041494750154752,2017-02-02 06:30:32+00:00,Har skrevet om PSTs trusselvurdering https://t.co/hT8N0SBBaB,9,24,Has written about PST's threat assessment https://t.co/ht8n0sbbab ,write pst threat assessment,NEGATIVE,NEGATIVE,NEUTRAL
385,825977022061170688,2017-01-30 08:00:42+00:00,My most heartfelt condolences to those who lost their loved ones in #Quebecmosqueshooting. We stand in solidarity with the Canadian people,33,146,My most heartfelt condolences to those who lost their loved ones in #Quebecmosqueshooting. We stand in solidarity with the Canadian people ,heartfelt condolence lose love one stand solidarity canadian people,NEUTRAL,POSITIVE,POSITIVE
386,825806079472857090,2017-01-29 20:41:26+00:00,"Flott tiltak fra @KirkensBymisjon , takk for gode samtaler ! https://t.co/pQUtLx0rPC",3,30,"Great measure from @kirkensbimission, thank you for good conversations! https://t.co/pqutlx0rpc ",great measure thank good conversation,POSITIVE,POSITIVE,POSITIVE
387,825803966978023424,2017-01-29 20:33:03+00:00,"Snøfall i Trondheim og på Gardemoen, og punktert flyhjul. Noen timers forsinkelser, sånn er nå… https://t.co/RIMWs4cnvQ",3,25,"Snowfall in Trondheim and at Gardermoen, and punctured aircraft wheels. Some hours of delays, so are now ... https://t.co/rimws4cnvq ",snowfall trondheim gardermoen punctured aircraft wheel hour delay,NEGATIVE,NEGATIVE,NEUTRAL
388,825096294314164229,2017-01-27 21:41:00+00:00,Herlig @NORhandball . Gratulerer med en fantastisk innsats så langt.....,15,246,Lovely @norhandball. Congratulations on a wonderful effort so far ..... ,lovely congratulation wonderful effort far,POSITIVE,POSITIVE,POSITIVE
389,824280879740710912,2017-01-25 15:40:50+00:00,Lesverdig https://t.co/cX8hD1d0TW,12,28,LEARNING HTTPS://T.CO/CX8HD1D0TW ,learn,NEUTRAL,NEUTRAL,NEUTRAL
390,822571845690003457,2017-01-20 22:29:45+00:00,I congratulate Donald Trump on his #inauguration as the 45th President of the USA  @POTUS,34,105,I congratulate Donald Trump on his #inauguration as the 45th President of the USA  @POTUS ,congratulate donald trump president usa,POSITIVE,POSITIVE,NEUTRAL
391,822206615524954112,2017-01-19 22:18:27+00:00,PokemonGo hjelper med å reklamere for Bærekraftsmålene under World Economic Forums møte i Davos.… https://t.co/8kBG3xKitj,19,63,Pokemongo helps advertise the sustainability goals during World Economic Forums meeting in Davos. ... https://t.co/8kbg3xkitj ,pokemongo help advertise sustainability goal world economic forum meeting davos,POSITIVE,POSITIVE,POSITIVE
392,820369692317614080,2017-01-14 20:39:11+00:00,Gratulerer til Oslo Volley og @BKtromsø som Norgesmestre 2017. Morsomt og utrolig spennende! https://t.co/74dPnopbo6,5,40,Congratulations to Oslo Volley and @ BKtromsø as Norgesmestre 2017. Fun and incredibly exciting! https://t.co/74dpnopbo6 ,congratulations oslo volley bktroms norgesmestre fun incredibly exciting,POSITIVE,POSITIVE,POSITIVE
393,815580738007474179,2017-01-01 15:29:35+00:00,"Solen har gått ned på den første dagen i 2017, måtte resten av året bli like vakkert! Godt nytt år! https://t.co/U2D4pNvbIQ",15,250,"The sun has gone down on the first day of 2017, the rest of the year had to be just as beautiful! Happy New Year! https://t.co/u2d4pnvbiq ",sun go first day rest year beautiful happy new year,POSITIVE,POSITIVE,POSITIVE
394,815480437015515136,2017-01-01 08:51:01+00:00,Cowardly armed attack towards innocent civilians. My deepest thoughts to families and loved ones of the victims and to the people of #Turkey,43,160,Cowardly armed attack towards innocent civilians. My deepest thoughts to families and loved ones of the victims and to the people of #Turkey ,cowardly armed attack towards innocent civilian deep thought family love one victim people,POSITIVE,NEGATIVE,POSITIVE
395,814538803725549568,2016-12-29 18:29:18+00:00,Gratulerer med nok et norgesmesterskap larvik_handballklubb .Takk for at dere gjorde kampen så… https://t.co/f699CbhEey,2,26,Congratulations on another Norwegian championship Larvik_Handball club .Thank you made the fight so ... https://t.co/f699cbheey ,congratulation another norwegian championship larvik handball club thank make fight,POSITIVE,POSITIVE,NEUTRAL
396,813033605953974272,2016-12-25 14:48:11+00:00,My condolences to the people of #Russia. Our thoughts are with the families and relatives of the victims of the tragic Tu-154 crash.,25,124,My condolences to the people of #Russia. Our thoughts are with the families and relatives of the victims of the tragic Tu-154 crash. ,condolence people thought family relative victim tragic tu crash,NEUTRAL,NEGATIVE,NEGATIVE
397,810949895607689216,2016-12-19 20:48:16+00:00,Forferdelige nyheter om angrep på et julemarked i Berlin. Føler med alle berørte.,42,166,Awful news about attacks on a Christmas market in Berlin. Feel with everyone concerned. ,awful news attack christmas market berlin feel everyone concern,NEGATIVE,NEGATIVE,NEGATIVE
398,809869919865159681,2016-12-16 21:16:50+00:00,"Herlig @NORhandball , vi sees på søndag.",6,63,"Lovely @norhandball, we are seen on Sunday. ",lovely see sunday,POSITIVE,POSITIVE,POSITIVE
399,809868380287201280,2016-12-16 21:10:43+00:00,Herlig redning,11,40,Lovely rescue ,lovely rescue,POSITIVE,POSITIVE,POSITIVE
400,807553341748379648,2016-12-10 11:51:34+00:00,Blomsterdekoratørene til Nobelprizen fortjener en pris de og. Alltid vakkert. https://t.co/EC8Pn4Vxqm,20,229,The flower decorators of Nobelprizen deserve a price ones and. Always beautiful. https://t.co/ec8pn4vxqm ,flower decorator nobelprizen deserve price one always beautiful,POSITIVE,POSITIVE,POSITIVE
401,805885593603473408,2016-12-05 21:24:32+00:00,"Da er dere igang @CamillaHerrem , lykke til til hele laget @NORhandball",4,65,"Then you are starting @Camillaherrem, good luck to the whole team @norhandball ",start good luck whole team,POSITIVE,POSITIVE,POSITIVE
402,800041493075529729,2016-11-19 18:22:10+00:00,Gratulerer @LSKKvinner med Norgesmesterskapet. https://t.co/0VJYB7USbO,31,139,Congratulations @lskvinner with the Norwegian Championship. https://t.co/0vjyb7usbo ,congratulation norwegian championship,POSITIVE,POSITIVE,NEUTRAL
403,799651007634423808,2016-11-18 16:30:31+00:00,Kjenner meg igjen https://t.co/5ktekvOG58,33,97,Know me again https://t.co/5kkvvog58 ,know,NEGATIVE,NEUTRAL,NEUTRAL
404,796103477349019648,2016-11-08 21:33:54+00:00,Nå helgarderer BT før nattens resultat! https://t.co/Ylbt8ClnUA,10,46,Now Helgarder BT before the night's result! https://t.co/ylbt8clnua ,helgarder bt night result,POSITIVE,NEUTRAL,NEUTRAL
405,795338614557278211,2016-11-06 18:54:37+00:00,Gratulerer @skbrann . Imponerende sesong krones med sølv. Takk for gledesstundene !,28,125,Congratulations @skbrann. Impressive season crowned with silver. Thanks for the joystudes! ,congratulation impressive season crown silver thank joystude,POSITIVE,POSITIVE,POSITIVE
406,794501450508435456,2016-11-04 11:28:01+00:00,I dag trer Parisavtalen formelt i kraft. I kveld lyser Holmekollbakken og Eiffeltårnet i grønt for å feire #ParisAgreement,15,92,"Today, the Paris agreement forms formally into force. Tonight, the Holmekollbakken lights up and the Eiffel Tower in Green to celebrate #parisagreme ",today paris agreement form formally force tonight holmekollbakken light eiffel tower green celebrate,POSITIVE,POSITIVE,POSITIVE
407,793547119445544960,2016-11-01 20:15:51+00:00,Gratulerer med nordisk råds pris til Joachim Trier og alle som har stått bak Louder Than Bombs. En vakker film om et sorgfullt tema.,13,74,Congratulations on the Nordic Council price to Joachim Trier and anyone who has been behind Louder Than Bombs. A beautiful film about a sorrowful theme. ,congratulations nordic council price joachim trier anyone behind loud bomb beautiful film sorrowful theme,NEGATIVE,POSITIVE,POSITIVE
408,790822532123234304,2016-10-25 07:49:19+00:00,"Vakker morgen på Vestlandet! Klar for en dag i Stavanger med @trinesg, knutarildhareide og… https://t.co/CQAY4W4FPM",2,29,"Beautiful morning in Western Norway! Ready for a day in Stavanger with @trinesg, Knutarildhareide and ... https://t.co/cqay4w4fpm ",beautiful morning western norway ready day stavanger knutarildhareide,POSITIVE,POSITIVE,POSITIVE
409,788485839399620609,2016-10-18 21:04:08+00:00,Forbedringene bl.a i Skattefunn gir effekt https://t.co/49kKuKKNah,3,19,The improvements include in tax findings gives effect https://t.co/49kkukknah ,improvement include tax finding give effect,POSITIVE,POSITIVE,NEUTRAL
410,787603797191303172,2016-10-16 10:39:12+00:00,Nå ville min svigermor vært stolt @konservativ https://t.co/TTDtiyKDuO,25,71,Now my mother-in-law would be proud @Conservative https://t.co/ttdtykduo ,mother law would proud,POSITIVE,POSITIVE,POSITIVE
411,785499523980328960,2016-10-10 15:17:35+00:00,Psykisk sykdom er like vanlig som andre helseplager. Åpenhet kan hjelpe @verdensdagentps: https://t.co/BaVB7zeijc,15,60,Mental illness is as common as other health problems. Openness can help @VevelDeDdPs: https://t.co/bavb7zeijc ,mental illness common health problem openness help,NEGATIVE,NEGATIVE,NEGATIVE
412,784322073413857280,2016-10-07 09:18:48+00:00,I congratulate my friend @JuanManSantos w #NobelPeacePrize. Encouragement to further peace process in Colombia.,81,161,I congratulate my friend @JuanManSantos w #NobelPeacePrize. Encouragement to further peace process in Colombia. ,congratulate friend w encouragement peace process colombia,POSITIVE,POSITIVE,NEUTRAL
413,783712790750035968,2016-10-05 16:57:44+00:00,FNs Sikkerhetsråd vil anbefale Antonio Guterres som neste Generalsekretær. God nyhet for FN og verden #UNSC #nextSG @antGuterres,12,41,The UN Security Council will recommend Antonio Guterres as the next Secretary General. Good news for the UN and the world #unsc #Nextsg @Antgutres ,un security council recommend antonio guterre next secretary general good news un world,POSITIVE,POSITIVE,POSITIVE
414,783681008549888002,2016-10-05 14:51:27+00:00,Uventet støtte til Regjeringens politikk:) https://t.co/mnB7s1fv1r,4,30,Unexpected support for government policy :) https://t.co/mnb7s1fv1r ,unexpected support government policy,POSITIVE,POSITIVE,POSITIVE
415,782689409867083776,2016-10-02 21:11:11+00:00,"I kveld feires jødisk nyttår, Rosh Hashana. Jeg ønsker alle jødiske nordmenn et godt nytt år. Shana tova!",39,176,"Tonight, Jewish New Year, Rosh Hashana celebrates. I wish all Jewish Norwegians a happy new year. Shana Tova! ",tonight jewish new year rosh hashana celebrate wish jewish norwegian happy new year shana tova,POSITIVE,POSITIVE,POSITIVE
416,781489878332743681,2016-09-29 13:44:41+00:00,"Sosiale medier er gøy og nyttig, men mobbetallene viser at vi alle må bruke hodet på nett. https://t.co/mCA7m3gXDe #brukhue",47,128,"Social media are fun and useful, but the bulletalls show that we must all use the heads head. https://t.co/mca7m3gxde #ruse hat ",social medium fun useful bulletall show must use head head hat,POSITIVE,POSITIVE,POSITIVE
417,780716552593281024,2016-09-27 10:31:45+00:00,"Wilhelm Mohr, en av Norges største krigshelter, døde i dag 99 år gammel. Få gjorde så mye for landet, i dag bør hans minne hedres.",46,195,"Wilhelm Mohr, one of Norway's largest war heroes, died today 99 years old. Get so much for the country, today his memory should be honored. ",wilhelm mohr one norway large war hero die today year old get much country today memory honor,POSITIVE,NEGATIVE,POSITIVE
418,779700448957698048,2016-09-24 15:14:07+00:00,Excited about joining actvists at the #GCFestival in Central Park today to call for an end to extreme poverty https://t.co/oSxLdvGrpQ,24,76,Excited about joining activists at the #GCFestival in Central Park today to call for an end to extreme poverty https://t.co/oSxLdvGrpQ ,excited join activist central park today call end extreme poverty,POSITIVE,NEUTRAL,POSITIVE
419,779083354977165312,2016-09-22 22:22:01+00:00,"I går ble det første LHBTQ toppmøte holdt under FNs generalforsamling. Caleb Orozco, ledet… https://t.co/ElUbzdbykr",4,26,"Yesterday, the first LHBTQ summit was held below the UN General Assembly. Caleb Orozco, led ... https://t.co/elubzdbykr ",yesterday first lhbtq summit hold un general assembly caleb orozco lead,NEUTRAL,NEUTRAL,POSITIVE
420,778322098246778880,2016-09-20 19:57:03+00:00,https://t.co/FXjFlj95SX,14,38,Https: // His .CO / FX JF link 95sX ,co fx jf link,NEUTRAL,NEUTRAL,NEUTRAL
421,777879800585347072,2016-09-19 14:39:31+00:00,Nadia Murant FNs ambassadør mot menneskehandel talte i dag i FN om IS overgrep mot kvinner. Hun vet av erfaring https://t.co/8x0lY8BgHt,5,24,Nadia Murant The UN's ambassador against human trafficking today spoke in the UN for ice abuse against women. She knows of experience https://t.co/8x0ly8bght ,nadia murant uns ambassador human trafficking today speak un ice abuse woman know experience,NEGATIVE,NEGATIVE,NEUTRAL
422,777584932134776833,2016-09-18 19:07:49+00:00,Nå begynner FNs generalforsamlingshelg. Norge har prioritetene klare ; https://t.co/BbdGSBh08z,23,47,Now the UN General Meeting weekend begins. Norway has the priorities clear; https://t.co/bbdgsbh08z ,un general meeting weekend begin norway priority clear,NEUTRAL,POSITIVE,POSITIVE
423,777428531907293184,2016-09-18 08:46:20+00:00,Glad for endelig å kunne bekrefte at Kjartan Sekkingstad er i trygghet etter 1 år i fangenskap. En gledens dag !,28,247,Happy to finally be able to confirm that Kjartan Sekkingstad is in security after 1 year in captivity. A joy day! ,happy finally able confirm kjartan sekkingstad security year captivity joy day,POSITIVE,POSITIVE,POSITIVE
424,776820945352818692,2016-09-16 16:32:00+00:00,Nytt forsøk :) https://t.co/l4t0LNcLPc,22,42,New attempt :) https://t.co/l4t0lnclpc ,new attempt,NEUTRAL,NEUTRAL,POSITIVE
425,776741014535036928,2016-09-16 11:14:23+00:00,Norge er en suksess når det gjelder fremmedkrigere https://t.co/6TOSayK0mB,1,13,Norway is a success when it comes to foreign war https://t.co/6tosayk0mb ,norway success come foreign war,POSITIVE,NEGATIVE,POSITIVE
426,776683097786032128,2016-09-16 07:24:15+00:00,"Sarah Louise Rung imponerer stort igjen, gratulerer! #Rio2016 #Paralympics",8,63,"Sarah Louise Rung impresses greatly again, congratulations! # Rio2016 #paralympics ",sarah louise rung impress greatly congratulation,POSITIVE,POSITIVE,POSITIVE
